transaction_id,timestamp,amount,transaction_type,merchant_category,country,device_risk_score,ip_risk_score,is_fraud
TXN134354,2025-08-13 01:22:24,87.87,POS,grocery,US,0.0664,0.1963,0
TXN103506,2025-08-13 01:23:06,92.88,BILL_PAYMENT,restaurant,GB,0.2626,0.0337,0
TXN111574,2025-08-13 01:25:55,248.46,ONLINE,jewelry,US,0.1824,0.0719,0
TXN111569,2025-08-13 01:34:58,18.09,POS,online_retail,GB,0.0858,0.3467,0
TXN115494,2025-08-13 01:35:21,24.95,POS,electronics,GB,0.0776,0.2061,0
TXN143143,2025-08-13 01:36:28,20.07,ONLINE,grocery,US,0.0481,0.0315,0
TXN106442,2025-08-13 01:38:22,48.28,BILL_PAYMENT,travel,DE,0.055,0.2935,0
TXN110881,2025-08-13 01:39:08,56.84,POS,utilities,US,0.0611,0.0789,0
TXN137220,2025-08-13 01:39:16,35.35,POS,restaurant,GB,0.172,0.404,0
TXN109956,2025-08-13 01:39:50,77.93,BILL_PAYMENT,fuel,IN,0.323,0.1378,0
TXN137697,2025-08-13 01:39:51,57.5,POS,restaurant,NG,0.1546,0.441,0
TXN113827,2025-08-13 01:40:42,4.49,ONLINE,restaurant,GB,0.2537,0.0253,0
TXN122408,2025-08-13 01:45:27,64.41,POS,jewelry,CA,0.0757,0.1297,0
TXN133278,2025-08-13 01:45:32,40.03,WIRE_TRANSFER,grocery,GB,0.1171,0.2155,1
TXN139029,2025-08-13 01:47:15,85.27,WIRE_TRANSFER,utilities,UA,0.0904,0.2355,0
TXN138104,2025-08-13 01:47:24,51.61,ATM_WITHDRAWAL,electronics,US,0.0593,0.342,0
TXN108067,2025-08-13 01:50:10,78.99,POS,grocery,NG,0.0631,0.0544,0
TXN116434,2025-08-13 01:50:57,15.27,ONLINE,electronics,GB,0.3955,0.0636,0
TXN103196,2025-08-13 01:53:40,169.23,POS,restaurant,BR,0.2604,0.1929,0
TXN120980,2025-08-13 02:07:22,15.4,ATM_WITHDRAWAL,utilities,BR,0.0998,0.0359,0
TXN142336,2025-08-13 02:08:02,205.67,ONLINE,restaurant,GB,0.092,0.0125,0
TXN107075,2025-08-13 02:09:47,31.88,POS,restaurant,US,0.1977,0.0854,0
TXN103008,2025-08-13 02:11:08,82.67,POS,electronics,RU,0.2165,0.1163,0
TXN131189,2025-08-13 02:11:45,96.48,ONLINE,online_retail,AU,0.1031,0.2401,0
TXN132550,2025-08-13 02:12:51,18.94,ONLINE,restaurant,DE,0.2211,0.194,0
TXN136697,2025-08-13 02:14:38,43.53,BILL_PAYMENT,fuel,US,0.108,0.0367,0
TXN136578,2025-08-13 02:16:54,59.64,POS,jewelry,IN,0.1635,0.1016,0
TXN130120,2025-08-13 02:18:06,165.45,BILL_PAYMENT,gambling,FR,0.2151,0.2679,0
TXN126396,2025-08-13 02:19:31,39.91,WIRE_TRANSFER,online_retail,US,0.1166,0.1514,0
TXN107130,2025-08-13 02:19:53,117.63,ATM_WITHDRAWAL,online_retail,GB,0.2893,0.1922,0
TXN143480,2025-08-13 02:29:08,68.04,WIRE_TRANSFER,grocery,IN,0.0896,0.2643,0
TXN105406,2025-08-13 02:33:41,13.09,ONLINE,electronics,GB,0.1723,0.2804,0
TXN119676,2025-08-13 02:39:12,8.65,ONLINE,grocery,AU,0.3724,0.1976,0
TXN139972,2025-08-13 02:39:45,1.63,POS,gambling,GB,0.0463,0.0727,0
TXN143399,2025-08-13 02:40:00,32.43,ONLINE,online_retail,IN,0.0145,0.116,0
TXN138824,2025-08-13 02:43:53,53.94,BILL_PAYMENT,restaurant,BR,0.1057,0.1825,0
TXN108033,2025-08-13 02:47:06,18.37,ATM_WITHDRAWAL,restaurant,CA,0.0738,0.197,0
TXN124809,2025-08-13 02:57:03,327.16,POS,utilities,CA,0.3306,0.263,0
TXN129882,2025-08-13 02:58:00,4.21,POS,utilities,CA,0.1152,0.0664,0
TXN106810,2025-08-13 03:01:00,19.37,ONLINE,utilities,DE,0.365,0.065,0
TXN105656,2025-08-13 03:02:07,33.02,WIRE_TRANSFER,electronics,US,0.0427,0.0903,0
TXN134638,2025-08-13 03:08:20,105.18,POS,fuel,US,0.2115,0.1569,0
TXN140830,2025-08-13 03:10:23,169.94,ONLINE,online_retail,US,0.263,0.0505,0
TXN136318,2025-08-13 03:13:49,85.72,ATM_WITHDRAWAL,grocery,IN,0.3968,0.0543,0
TXN128352,2025-08-13 03:15:28,30.19,POS,restaurant,FR,0.1296,0.13,0
TXN120100,2025-08-13 03:21:18,143.32,POS,utilities,US,0.127,0.0352,0
TXN106901,2025-08-13 03:31:04,20.13,POS,online_retail,BR,0.2078,0.215,0
TXN129092,2025-08-13 03:31:56,20.02,BILL_PAYMENT,jewelry,GB,0.2142,0.1528,0
TXN106403,2025-08-13 03:33:26,227.32,ONLINE,online_retail,US,0.412,0.1376,0
TXN117067,2025-08-13 03:36:39,121.58,ONLINE,online_retail,GB,0.0251,0.2115,0
TXN128362,2025-08-13 03:37:54,120.64,ONLINE,restaurant,US,0.06,0.1383,0
TXN112884,2025-08-13 03:39:07,91.33,POS,restaurant,IN,0.363,0.0423,0
TXN131327,2025-08-13 03:40:40,25.29,POS,utilities,AU,0.1689,0.186,0
TXN120119,2025-08-13 03:41:07,332.97,POS,online_retail,US,0.2381,0.3026,0
TXN123806,2025-08-13 03:43:01,6.36,POS,fuel,GB,0.3502,0.0723,0
TXN144978,2025-08-13 03:43:38,7.42,ONLINE,grocery,US,0.2991,0.1354,0
TXN137517,2025-08-13 03:44:08,127.04,ONLINE,online_retail,IN,0.0956,0.0585,0
TXN119734,2025-08-13 03:46:30,12.48,POS,restaurant,US,0.1443,0.1522,0
TXN148886,2025-08-13 03:46:43,17.6,ONLINE,grocery,US,0.0169,0.1581,0
TXN149637,2025-08-13 03:51:56,29.73,ONLINE,cash_advance,GB,0.1237,0.0798,0
TXN107812,2025-08-13 03:52:31,62.74,ONLINE,fuel,BR,0.0046,0.3456,0
TXN123390,2025-08-13 03:55:30,6.27,POS,grocery,US,0.1122,0.2566,0
TXN122730,2025-08-13 03:57:53,155.93,ONLINE,online_retail,FR,0.3471,0.244,1
TXN110232,2025-08-13 03:58:43,16.47,POS,electronics,GB,0.003,0.3059,0
TXN102158,2025-08-13 04:02:20,407.35,WIRE_TRANSFER,online_retail,US,0.0026,0.11,0
TXN145751,2025-08-13 04:13:48,91.71,ONLINE,electronics,US,0.0382,0.0314,0
TXN138678,2025-08-13 04:20:15,93.66,POS,electronics,DE,0.197,0.1062,0
TXN139389,2025-08-13 04:20:42,100.45,ATM_WITHDRAWAL,grocery,US,0.368,0.1614,0
TXN134006,2025-08-13 04:21:03,103.65,ONLINE,electronics,US,0.1055,0.1816,1
TXN111139,2025-08-13 04:21:42,26.97,POS,electronics,GB,0.1461,0.1296,0
TXN101573,2025-08-13 04:25:27,15.36,POS,online_retail,BR,0.1238,0.3918,0
TXN146904,2025-08-13 04:26:53,42.31,WIRE_TRANSFER,grocery,CA,0.0923,0.08,0
TXN141799,2025-08-13 04:30:46,26.18,ONLINE,online_retail,US,0.1609,0.0452,0
TXN119415,2025-08-13 04:34:59,409.13,POS,grocery,IN,0.1979,0.2968,0
TXN144469,2025-08-13 04:38:12,181.71,POS,online_retail,US,0.0742,0.0761,0
TXN131595,2025-08-13 04:41:39,107.29,WIRE_TRANSFER,fuel,GB,0.166,0.1271,0
TXN109411,2025-08-13 04:46:10,428.8,ONLINE,grocery,US,0.4568,0.0529,0
TXN100884,2025-08-13 04:47:22,5.63,POS,utilities,US,0.0536,0.5395,0
TXN125479,2025-08-13 04:52:46,7.48,POS,electronics,US,0.1101,0.1729,0
TXN133287,2025-08-13 04:59:59,8.24,WIRE_TRANSFER,electronics,FR,0.1807,0.17,0
TXN134481,2025-08-13 05:01:04,65.73,ONLINE,travel,US,0.0196,0.0224,0
TXN147945,2025-08-13 05:01:55,208.84,ATM_WITHDRAWAL,electronics,DE,0.0681,0.2487,0
TXN107823,2025-08-13 05:11:28,63.55,ONLINE,utilities,AU,0.0581,0.1,0
TXN117810,2025-08-13 05:12:52,42.43,POS,restaurant,US,0.0868,0.1351,0
TXN109126,2025-08-13 05:13:02,102.88,POS,cash_advance,NG,0.0817,0.1716,0
TXN137594,2025-08-13 05:21:00,48.05,ONLINE,electronics,UA,0.0324,0.3261,1
TXN108633,2025-08-13 05:22:39,116.81,ONLINE,cash_advance,US,0.028,0.2243,0
TXN144095,2025-08-13 05:29:55,1.54,POS,utilities,GB,0.0956,0.2062,0
TXN115840,2025-08-13 05:31:22,23.36,BILL_PAYMENT,electronics,US,0.2077,0.2518,0
TXN145725,2025-08-13 05:31:41,177.43,POS,grocery,AU,0.1723,0.3831,0
TXN112796,2025-08-13 05:32:43,4.15,POS,jewelry,US,0.0952,0.33,0
TXN142163,2025-08-13 05:33:49,46.55,ONLINE,online_retail,US,0.3846,0.1801,0
TXN110016,2025-08-13 05:41:00,11.01,POS,electronics,US,0.0308,0.1371,0
TXN124549,2025-08-13 05:45:15,101.81,POS,jewelry,AU,0.4172,0.1189,0
TXN138533,2025-08-13 05:45:22,96.87,ONLINE,electronics,US,0.1284,0.1082,0
TXN115931,2025-08-13 05:50:19,37.42,ONLINE,cash_advance,US,0.1195,0.2973,0
TXN121076,2025-08-13 05:51:17,5.74,ONLINE,electronics,UA,0.1869,0.1362,0
TXN131127,2025-08-13 05:59:10,120.02,POS,jewelry,US,0.038,0.0747,0
TXN105304,2025-08-13 06:03:28,11.02,BILL_PAYMENT,travel,US,0.0014,0.1608,0
TXN117519,2025-08-13 06:06:23,56.62,POS,travel,GB,0.013,0.0337,0
TXN143762,2025-08-13 06:06:24,151.76,ATM_WITHDRAWAL,electronics,IN,0.2346,0.0312,0
TXN114938,2025-08-13 06:10:38,56.74,ATM_WITHDRAWAL,restaurant,CA,0.0538,0.1802,0
TXN100165,2025-08-13 06:17:02,20.77,ONLINE,gambling,US,0.2288,0.24,0
TXN129605,2025-08-13 06:19:05,23.41,POS,grocery,IN,0.1377,0.3004,0
TXN144704,2025-08-13 06:23:00,57.77,ONLINE,fuel,GB,0.0814,0.0802,0
TXN145240,2025-08-13 06:26:39,91.67,ATM_WITHDRAWAL,travel,US,0.1536,0.0877,0
TXN115926,2025-08-13 06:31:23,14.91,ONLINE,grocery,US,0.0679,0.0294,0
TXN133028,2025-08-13 06:31:25,95.08,POS,grocery,US,0.0523,0.258,0
TXN103399,2025-08-13 06:40:05,81.7,ONLINE,electronics,US,0.1991,0.2535,0
TXN120218,2025-08-13 06:41:18,6.95,ATM_WITHDRAWAL,grocery,GB,0.1183,0.4927,0
TXN121357,2025-08-13 06:42:36,45.96,WIRE_TRANSFER,fuel,BR,0.323,0.1094,0
TXN133671,2025-08-13 06:42:41,9.0,ONLINE,cash_advance,NG,0.1434,0.132,1
TXN149710,2025-08-13 06:45:02,14.49,ONLINE,grocery,DE,0.0788,0.1792,0
TXN115905,2025-08-13 06:45:18,41.14,ONLINE,gambling,GB,0.443,0.0893,0
TXN108149,2025-08-13 06:45:24,11.39,POS,grocery,FR,0.215,0.2369,0
TXN119969,2025-08-13 06:45:53,43.67,ATM_WITHDRAWAL,grocery,IN,0.0376,0.2018,0
TXN131879,2025-08-13 06:47:07,42.09,BILL_PAYMENT,restaurant,US,0.2571,0.1101,0
TXN134946,2025-08-13 06:47:34,298.22,POS,restaurant,GB,0.0875,0.0695,0
TXN119899,2025-08-13 06:57:05,8.65,ATM_WITHDRAWAL,jewelry,US,0.5621,0.0169,0
TXN111062,2025-08-13 07:01:59,29.26,WIRE_TRANSFER,fuel,US,0.275,0.3683,0
TXN148336,2025-08-13 07:08:09,71.7,WIRE_TRANSFER,electronics,US,0.1287,0.1304,0
TXN112537,2025-08-13 07:09:51,73.28,POS,restaurant,US,0.0824,0.1698,0
TXN128841,2025-08-13 07:12:52,20.16,POS,electronics,US,0.4037,0.0191,0
TXN122629,2025-08-13 07:14:59,59.85,POS,restaurant,IN,0.1157,0.1707,0
TXN103206,2025-08-13 07:15:48,38.24,ONLINE,online_retail,US,0.0558,0.1133,0
TXN120202,2025-08-13 07:15:49,21.71,ATM_WITHDRAWAL,grocery,DE,0.277,0.2419,0
TXN136891,2025-08-13 07:17:50,191.84,POS,restaurant,US,0.0497,0.1224,0
TXN140441,2025-08-13 07:19:22,53.63,POS,travel,DE,0.0933,0.1286,0
TXN119553,2025-08-13 07:22:40,23.23,BILL_PAYMENT,grocery,GB,0.1802,0.0505,0
TXN126952,2025-08-13 07:26:57,35.93,ONLINE,travel,GB,0.3268,0.2001,0
TXN147564,2025-08-13 07:27:05,65.39,WIRE_TRANSFER,restaurant,CA,0.1168,0.3151,0
TXN132483,2025-08-13 07:37:06,6.8,BILL_PAYMENT,grocery,US,0.2008,0.0573,0
TXN101425,2025-08-13 07:37:08,28.91,POS,travel,RU,0.4539,0.0336,0
TXN142065,2025-08-13 07:38:18,311.83,POS,cash_advance,US,0.0585,0.1196,0
TXN149779,2025-08-13 07:39:59,38.54,WIRE_TRANSFER,utilities,US,0.3821,0.0335,0
TXN111572,2025-08-13 07:40:44,25.49,POS,fuel,US,0.05,0.1187,0
TXN133886,2025-08-13 07:40:56,17.33,ONLINE,fuel,AU,0.1076,0.3583,0
TXN127220,2025-08-13 07:41:36,26.22,POS,fuel,CA,0.3305,0.172,0
TXN148910,2025-08-13 07:42:02,217.3,ONLINE,online_retail,GB,0.0665,0.1007,0
TXN109507,2025-08-13 07:43:13,5.34,BILL_PAYMENT,grocery,AU,0.0832,0.3023,0
TXN130010,2025-08-13 07:43:19,11.86,ATM_WITHDRAWAL,grocery,RU,0.2974,0.037,0
TXN114148,2025-08-13 07:43:54,21.3,BILL_PAYMENT,cash_advance,DE,0.0712,0.074,0
TXN140882,2025-08-13 07:48:08,3.35,ONLINE,travel,IN,0.1793,0.3243,0
TXN148958,2025-08-13 07:48:08,145.51,ONLINE,jewelry,US,0.1269,0.2958,0
TXN115947,2025-08-13 07:54:11,30.08,WIRE_TRANSFER,grocery,NG,0.1133,0.1339,0
TXN109608,2025-08-13 07:54:53,31.1,POS,restaurant,BR,0.1936,0.1917,0
TXN138825,2025-08-13 07:56:06,57.66,POS,jewelry,FR,0.2652,0.3254,0
TXN129252,2025-08-13 07:59:09,39.18,ATM_WITHDRAWAL,jewelry,DE,0.2376,0.3456,0
TXN126299,2025-08-13 07:59:15,7.09,POS,restaurant,US,0.0295,0.4114,0
TXN145721,2025-08-13 08:00:31,116.24,ONLINE,electronics,US,0.0264,0.1571,0
TXN105884,2025-08-13 08:07:55,95.86,WIRE_TRANSFER,online_retail,FR,0.136,0.0282,0
TXN128075,2025-08-13 08:08:36,62.56,POS,electronics,IN,0.5008,0.107,0
TXN109830,2025-08-13 08:11:19,77.41,ATM_WITHDRAWAL,grocery,CA,0.1184,0.0593,0
TXN143403,2025-08-13 08:12:34,19.34,ATM_WITHDRAWAL,restaurant,US,0.1922,0.1369,0
TXN135226,2025-08-13 08:13:12,16.13,ATM_WITHDRAWAL,restaurant,GB,0.0303,0.1736,0
TXN131919,2025-08-13 08:17:03,64.84,ONLINE,online_retail,AU,0.0906,0.0984,0
TXN130552,2025-08-13 08:22:58,19.61,ATM_WITHDRAWAL,grocery,GB,0.0792,0.1843,0
TXN137955,2025-08-13 08:24:52,46.56,POS,restaurant,IN,0.0321,0.2046,0
TXN129552,2025-08-13 08:25:58,16.7,POS,utilities,BR,0.1366,0.2397,0
TXN105704,2025-08-13 08:29:48,35.81,POS,utilities,US,0.0158,0.0936,0
TXN138284,2025-08-13 08:30:41,50.9,ATM_WITHDRAWAL,jewelry,AU,0.1041,0.0454,0
TXN103076,2025-08-13 08:33:28,16.18,ATM_WITHDRAWAL,jewelry,GB,0.1182,0.1439,0
TXN142340,2025-08-13 08:34:07,33.37,POS,electronics,DE,0.2099,0.2184,0
TXN123789,2025-08-13 08:34:10,47.21,ATM_WITHDRAWAL,jewelry,US,0.1341,0.3648,0
TXN118007,2025-08-13 08:40:19,115.57,ONLINE,fuel,GB,0.3943,0.1022,0
TXN106363,2025-08-13 08:41:38,17.34,ONLINE,electronics,NG,0.1632,0.0868,0
TXN142746,2025-08-13 08:48:44,41.86,POS,grocery,CA,0.129,0.212,0
TXN126898,2025-08-13 08:50:33,26.2,BILL_PAYMENT,grocery,GB,0.3276,0.0548,0
TXN143365,2025-08-13 08:53:00,124.12,ONLINE,grocery,US,0.089,0.1878,0
TXN114425,2025-08-13 08:58:26,34.2,POS,grocery,GB,0.0178,0.2287,0
TXN111537,2025-08-13 09:01:49,6.89,BILL_PAYMENT,grocery,IN,0.1451,0.1352,0
TXN138085,2025-08-13 09:04:44,32.97,WIRE_TRANSFER,grocery,US,0.0554,0.2233,0
TXN142600,2025-08-13 09:06:36,26.78,POS,jewelry,US,0.2252,0.0981,0
TXN116010,2025-08-13 09:08:25,10.59,ONLINE,restaurant,US,0.1496,0.0563,0
TXN138904,2025-08-13 09:09:31,2.35,BILL_PAYMENT,online_retail,NG,0.219,0.4836,0
TXN142630,2025-08-13 09:10:43,60.79,ONLINE,utilities,GB,0.1967,0.1296,0
TXN109581,2025-08-13 09:11:19,37.31,ONLINE,utilities,US,0.1913,0.114,0
TXN107415,2025-08-13 09:11:27,27.03,BILL_PAYMENT,fuel,CA,0.0449,0.0459,0
TXN129931,2025-08-13 09:13:08,25.52,ATM_WITHDRAWAL,grocery,US,0.0415,0.244,0
TXN137575,2025-08-13 09:13:40,12.84,ONLINE,gambling,US,0.1461,0.259,0
TXN146371,2025-08-13 09:13:53,11.8,POS,utilities,US,0.1651,0.0555,0
TXN121214,2025-08-13 09:15:42,19.2,ONLINE,electronics,FR,0.0375,0.2742,0
TXN137224,2025-08-13 09:16:00,46.8,ATM_WITHDRAWAL,restaurant,GB,0.3211,0.3048,0
TXN125899,2025-08-13 09:19:39,55.53,POS,grocery,US,0.5257,0.1414,0
TXN144139,2025-08-13 09:20:47,41.48,ATM_WITHDRAWAL,electronics,NG,0.0341,0.0313,0
TXN136467,2025-08-13 09:22:17,27.63,BILL_PAYMENT,utilities,GB,0.1874,0.0192,0
TXN124061,2025-08-13 09:22:44,287.71,ONLINE,fuel,CA,0.3235,0.0161,0
TXN122828,2025-08-13 09:22:49,81.42,POS,restaurant,US,0.2263,0.0256,0
TXN144996,2025-08-13 09:26:39,112.64,POS,travel,IN,0.0708,0.1331,0
TXN115967,2025-08-13 09:26:58,51.89,ONLINE,travel,US,0.1431,0.1459,0
TXN117351,2025-08-13 09:28:13,62.42,BILL_PAYMENT,grocery,US,0.0628,0.0476,0
TXN108534,2025-08-13 09:29:09,44.77,POS,travel,NG,0.0376,0.2639,0
TXN130034,2025-08-13 09:29:26,9.93,ATM_WITHDRAWAL,restaurant,GB,0.0929,0.1841,0
TXN120594,2025-08-13 09:34:27,39.59,ONLINE,electronics,US,0.1179,0.0499,0
TXN131575,2025-08-13 09:37:18,90.8,ONLINE,restaurant,US,0.1259,0.1314,0
TXN133701,2025-08-13 09:40:35,106.13,POS,grocery,CA,0.411,0.0319,0
TXN149348,2025-08-13 09:40:42,491.32,POS,jewelry,BR,0.1922,0.1371,0
TXN114941,2025-08-13 09:40:46,275.85,POS,grocery,CA,0.4635,0.0118,0
TXN124324,2025-08-13 09:49:30,130.05,POS,restaurant,US,0.2266,0.3296,0
TXN147674,2025-08-13 09:51:14,24.59,WIRE_TRANSFER,restaurant,US,0.1288,0.0332,0
TXN138563,2025-08-13 09:56:43,123.61,POS,travel,IN,0.0714,0.1209,0
TXN111617,2025-08-13 09:57:25,111.96,ONLINE,fuel,DE,0.0137,0.1032,0
TXN115977,2025-08-13 09:58:08,16.45,POS,restaurant,US,0.0368,0.0716,0
TXN104968,2025-08-13 09:58:41,137.68,POS,restaurant,GB,0.0674,0.0055,0
TXN106144,2025-08-13 10:02:57,20.2,ONLINE,restaurant,US,0.3828,0.6092,1
TXN122735,2025-08-13 10:06:36,109.67,ONLINE,fuel,CN,0.1986,0.0526,0
TXN106939,2025-08-13 10:07:34,32.43,POS,travel,AU,0.2481,0.1659,0
TXN128960,2025-08-13 10:08:33,27.58,ONLINE,restaurant,DE,0.1234,0.0827,0
TXN107284,2025-08-13 10:12:00,11.46,ONLINE,restaurant,US,0.1632,0.0932,0
TXN105119,2025-08-13 10:13:04,12.57,ATM_WITHDRAWAL,cash_advance,GB,0.141,0.1062,0
TXN119051,2025-08-13 10:15:31,74.2,POS,restaurant,US,0.1815,0.2775,0
TXN142903,2025-08-13 10:16:38,41.71,POS,grocery,GB,0.1198,0.0143,0
TXN122928,2025-08-13 10:19:07,74.22,POS,gambling,US,0.1198,0.3013,0
TXN104390,2025-08-13 10:20:47,45.77,BILL_PAYMENT,restaurant,FR,0.3518,0.2719,0
TXN127962,2025-08-13 10:21:27,5.6,POS,electronics,IN,0.1187,0.1895,0
TXN133441,2025-08-13 10:21:55,40.15,POS,travel,US,0.0817,0.0035,0
TXN111992,2025-08-13 10:24:39,6.36,ONLINE,fuel,IN,0.31,0.0102,0
TXN131818,2025-08-13 10:32:00,53.49,POS,online_retail,CA,0.2747,0.391,0
TXN126542,2025-08-13 10:36:01,52.19,POS,cash_advance,CA,0.2241,0.1917,0
TXN102195,2025-08-13 10:40:51,10.05,ONLINE,cash_advance,US,0.0285,0.0244,0
TXN122182,2025-08-13 10:41:36,27.33,POS,grocery,DE,0.2553,0.039,0
TXN107757,2025-08-13 10:42:57,18.22,POS,online_retail,US,0.2138,0.2034,0
TXN139396,2025-08-13 10:44:30,51.13,ONLINE,fuel,GB,0.4633,0.0732,0
TXN143929,2025-08-13 10:46:48,65.96,POS,online_retail,FR,0.1338,0.3672,0
TXN111884,2025-08-13 10:48:34,11.63,WIRE_TRANSFER,grocery,DE,0.2097,0.0068,0
TXN138337,2025-08-13 10:49:10,94.22,POS,online_retail,US,0.0303,0.0942,0
TXN147553,2025-08-13 10:55:08,31.04,POS,grocery,GB,0.1675,0.2376,0
TXN133606,2025-08-13 10:56:22,49.75,ONLINE,travel,DE,0.2801,0.2049,0
TXN128857,2025-08-13 10:58:37,56.32,POS,gambling,US,0.3691,0.2187,0
TXN118034,2025-08-13 10:58:38,34.12,POS,grocery,GB,0.1856,0.2955,0
TXN124427,2025-08-13 11:01:07,50.39,BILL_PAYMENT,restaurant,US,0.0424,0.2013,0
TXN135087,2025-08-13 11:02:45,112.74,ONLINE,electronics,US,0.1894,0.023,0
TXN115480,2025-08-13 11:04:55,9.0,POS,online_retail,IN,0.0331,0.0112,0
TXN123423,2025-08-13 11:06:12,24.86,POS,restaurant,US,0.1675,0.1911,0
TXN118233,2025-08-13 11:11:01,18.36,POS,online_retail,FR,0.0088,0.0749,0
TXN121575,2025-08-13 11:11:09,37.51,WIRE_TRANSFER,electronics,DE,0.1381,0.1002,0
TXN121287,2025-08-13 11:14:42,21.07,ONLINE,electronics,DE,0.0536,0.3121,0
TXN106990,2025-08-13 11:19:52,207.77,ONLINE,restaurant,US,0.0411,0.0918,0
TXN106809,2025-08-13 11:23:14,200.28,ONLINE,electronics,IN,0.0763,0.1137,0
TXN123822,2025-08-13 11:24:07,102.5,POS,fuel,IN,0.1701,0.1377,0
TXN105537,2025-08-13 11:26:11,20.74,ONLINE,restaurant,DE,0.1271,0.1231,0
TXN115831,2025-08-13 11:33:00,144.49,POS,utilities,GB,0.0249,0.0983,0
TXN137338,2025-08-13 11:33:09,25.01,ONLINE,grocery,US,0.2273,0.2428,0
TXN144619,2025-08-13 11:36:19,16.63,POS,fuel,GB,0.0736,0.1514,0
TXN101842,2025-08-13 11:37:38,71.62,POS,restaurant,US,0.145,0.5617,0
TXN108135,2025-08-13 11:38:37,60.55,POS,travel,US,0.1779,0.0807,0
TXN115153,2025-08-13 11:39:21,14.14,ONLINE,electronics,CA,0.6519,0.2359,1
TXN132003,2025-08-13 11:41:14,13.25,POS,restaurant,GB,0.247,0.4487,0
TXN142832,2025-08-13 11:44:06,16.08,ONLINE,grocery,GB,0.06,0.0694,0
TXN101534,2025-08-13 11:45:53,56.03,POS,online_retail,US,0.2191,0.1428,0
TXN133335,2025-08-13 11:46:36,11.44,POS,utilities,GB,0.2492,0.1838,0
TXN100513,2025-08-13 11:47:18,21.29,ONLINE,grocery,GB,0.2788,0.1812,0
TXN121297,2025-08-13 11:47:31,25.04,ATM_WITHDRAWAL,grocery,CN,0.1322,0.0653,0
TXN147899,2025-08-13 11:48:46,88.62,ATM_WITHDRAWAL,restaurant,IN,0.1107,0.0153,0
TXN118730,2025-08-13 11:50:58,20.85,POS,travel,GB,0.3827,0.1876,0
TXN121849,2025-08-13 11:52:16,37.66,ONLINE,grocery,DE,0.0797,0.4266,0
TXN147162,2025-08-13 11:56:45,42.51,ATM_WITHDRAWAL,restaurant,DE,0.0426,0.2359,0
TXN135704,2025-08-13 11:57:21,2.06,ONLINE,online_retail,US,0.159,0.1706,0
TXN127533,2025-08-13 12:03:02,23.22,POS,travel,US,0.0535,0.0122,0
TXN112295,2025-08-13 12:05:14,24.56,ONLINE,grocery,GB,0.0272,0.0329,0
TXN144081,2025-08-13 12:05:35,24.63,ONLINE,cash_advance,US,0.0391,0.1608,0
TXN107745,2025-08-13 12:06:14,14.29,WIRE_TRANSFER,restaurant,GB,0.1453,0.0682,0
TXN147497,2025-08-13 12:10:44,30.34,POS,electronics,IN,0.1825,0.2722,0
TXN144801,2025-08-13 12:16:16,131.23,ONLINE,cash_advance,FR,0.2105,0.3027,0
TXN110107,2025-08-13 12:19:52,208.28,BILL_PAYMENT,fuel,US,0.1145,0.1706,0
TXN122741,2025-08-13 12:23:45,124.55,POS,restaurant,US,0.2168,0.2125,0
TXN112597,2025-08-13 12:24:07,4.23,POS,online_retail,GB,0.0376,0.0062,0
TXN132789,2025-08-13 12:24:14,504.91,WIRE_TRANSFER,online_retail,FR,0.1478,0.0901,0
TXN145508,2025-08-13 12:26:05,116.16,ONLINE,fuel,GB,0.1515,0.3208,0
TXN132735,2025-08-13 12:26:58,14.2,POS,gambling,FR,0.2471,0.0106,0
TXN101964,2025-08-13 12:31:29,125.04,ONLINE,grocery,GB,0.0443,0.1058,0
TXN140461,2025-08-13 12:35:08,15.88,BILL_PAYMENT,grocery,FR,0.2516,0.0818,0
TXN108526,2025-08-13 12:36:28,132.87,BILL_PAYMENT,fuel,GB,0.0474,0.172,0
TXN120759,2025-08-13 12:44:42,289.9,ONLINE,electronics,US,0.1368,0.0807,0
TXN140700,2025-08-13 12:49:19,60.48,ONLINE,cash_advance,US,0.0619,0.2709,0
TXN127724,2025-08-13 12:55:58,74.79,BILL_PAYMENT,grocery,FR,0.1533,0.0131,0
TXN113808,2025-08-13 12:56:31,37.36,WIRE_TRANSFER,grocery,GB,0.3273,0.0597,0
TXN141809,2025-08-13 12:57:56,131.68,POS,travel,CA,0.0332,0.0549,0
TXN100740,2025-08-13 12:58:00,36.61,ONLINE,grocery,FR,0.0191,0.1773,0
TXN120582,2025-08-13 12:58:26,17.34,POS,jewelry,DE,0.1678,0.0699,0
TXN133461,2025-08-13 13:00:13,67.93,ONLINE,electronics,US,0.0116,0.0274,0
TXN130241,2025-08-13 13:03:28,40.98,POS,grocery,GB,0.3111,0.4538,0
TXN127898,2025-08-13 13:04:17,8.81,ATM_WITHDRAWAL,jewelry,DE,0.0694,0.042,0
TXN147727,2025-08-13 13:08:16,26.38,ATM_WITHDRAWAL,utilities,FR,0.2772,0.027,0
TXN129303,2025-08-13 13:08:30,17.44,POS,grocery,US,0.0031,0.0648,0
TXN143276,2025-08-13 13:14:37,74.09,ONLINE,grocery,FR,0.0682,0.0208,0
TXN137950,2025-08-13 13:15:24,4.95,ATM_WITHDRAWAL,fuel,US,0.1102,0.0843,0
TXN144191,2025-08-13 13:17:12,81.65,POS,jewelry,US,0.1415,0.227,0
